eval/return/2aaoa98u,eval/return/acjz38un,eval/return/qer0j081,eval/return/5xwo7yxr,eval/return/vzm3wv5u,eval/return/fd0tcb3v,eval/return/39jd8o4t,eval/return/k3tyfl30,eval/return/jec1qe1o,eval/return/tamtn5vt,step,wallclock
3299.484619140625,2940.44091796875,3100.571044921875,1927.2655029296875,1782.5897216796875,3315.107666015625,1702.9111328125,3844.399658203125,4080.146728515625,2998.164306640625,4816474.0,0.9592701619146047
1543.6790771484375,3653.104248046875,1637.7855224609375,2370.8515625,3574.28173828125,4140.158203125,4349.443359375,1454.756103515625,3456.1953125,2024.29736328125,4833140.0,0.9625894358312642
1619.729736328125,1948.3492431640625,3097.774169921875,1483.77099609375,2294.17138671875,3308.324951171875,4147.12841796875,84.94464111328125,1254.9288330078125,2254.131591796875,4849806.0,0.9659087097479238
4105.7392578125,2230.687255859375,2564.52685546875,2860.14794921875,1384.1361083984375,4005.62158203125,1868.140625,1154.431884765625,2258.593505859375,1685.223876953125,4866472.0,0.9692279836645833
2966.568115234375,2587.55859375,2391.291015625,2972.88818359375,2820.00048828125,2335.548583984375,4141.81591796875,2369.66455078125,1306.1300048828125,3446.27587890625,4883138.0,0.9725472575812428
1504.051025390625,2398.886962890625,1964.64697265625,1273.2232666015625,1661.2158203125,1928.952880859375,2792.192138671875,3872.07958984375,1507.96142578125,3860.7490234375,4899804.0,0.9758665314979024
1964.0257568359375,2695.240478515625,1599.8404541015625,3912.316650390625,2539.250732421875,3982.256103515625,2065.08056640625,3308.027587890625,2111.480224609375,2015.288818359375,4916470.0,0.9791858054145619
1843.937744140625,2331.09716796875,1436.753173828125,1887.6434326171875,2288.65087890625,2065.14111328125,3455.1669921875,1711.883544921875,1746.2603759765625,3830.928955078125,4933136.0,0.9825050793312214
4093.197021484375,1699.9425048828125,1234.3782958984375,1867.671142578125,2114.49072265625,2475.74853515625,357.72650146484375,4137.15087890625,1080.63037109375,3812.86865234375,4949802.0,0.985824353247881
4121.1787109375,3976.3359375,2237.34521484375,1631.0367431640625,2357.512451171875,2870.600341796875,1187.5599365234375,1648.4530029296875,2193.2373046875,2497.395263671875,4966468.0,0.9891436271645405
3782.846435546875,1876.7593994140625,1582.3753662109375,3901.763427734375,1707.6961669921875,2817.28662109375,1778.5516357421875,3831.046142578125,4219.65966796875,1973.6396484375,4983134.0,0.9924629010812
1722.8040771484375,1647.756591796875,1658.9698486328125,3150.74365234375,4181.48974609375,2609.644287109375,1960.4974365234375,1793.9581298828125,4186.94287109375,2643.469970703125,4999800.0,0.9957821749978596
