eval/return/gp4l2ivh,eval/return/ge9g52nx,eval/return/um3l84rh,eval/return/q35027ir,eval/return/9codo7mc,eval/return/2xdqeiot,eval/return/a2f5wdsv,eval/return/7jpwvc9p,eval/return/tpu3uqm6,eval/return/k25p0bd2,step,wallclock
6889.1298828125,6776.69384765625,6086.8330078125,6638.21728515625,6554.0263671875,6445.24365234375,5617.5107421875,6355.61376953125,6235.26171875,6447.58740234375,2449902.0,0.4564815413332648
6689.13037109375,6704.82421875,6090.8701171875,6737.740234375,6762.1455078125,6297.30419921875,5738.74755859375,6224.81005859375,6212.904296875,6253.744140625,2466568.0,0.4595868579409741
6751.3125,6870.56494140625,6235.6484375,6704.2705078125,6732.15576171875,-2167.275390625,3476.78759765625,6467.220703125,6481.439453125,6233.17041015625,2483234.0,0.46269217454868333
6354.595703125,-1487.9451904296875,528.2791137695312,6715.10107421875,6763.447265625,-1555.370361328125,5728.41552734375,6405.8779296875,6238.28076171875,6278.64892578125,2499900.0,0.46579749115639263
7049.12646484375,-1183.9766845703125,6194.46337890625,5407.17626953125,6814.8212890625,-134.90005493164062,5745.55517578125,6553.4912109375,6371.708984375,6358.55029296875,2516566.0,0.4689028077641019
6691.29833984375,6036.5439453125,6375.7802734375,6708.72900390625,6614.48828125,4098.9794921875,5850.35498046875,6542.42431640625,6133.44677734375,6142.18603515625,2533232.0,0.4720081243718112
6990.986328125,6485.6015625,6392.43017578125,6421.08935546875,6730.18994140625,5854.39013671875,5851.51708984375,6411.255859375,6325.734375,6368.50341796875,2549898.0,0.4751134409795205
6702.29248046875,6453.08740234375,6438.330078125,6808.5283203125,6665.8623046875,-1026.9869384765625,5888.4482421875,6489.833984375,6496.06591796875,5056.29052734375,2566564.0,0.47821875758722976
6724.11328125,6709.07080078125,6139.486328125,6799.03662109375,6646.423828125,5428.25244140625,5931.4833984375,6307.1611328125,6500.35595703125,6405.306640625,2583230.0,0.48132407419493906
6941.59814453125,6581.94580078125,6294.50732421875,6583.611328125,2011.13916015625,5858.17529296875,5940.84228515625,-468.5216064453125,6500.15234375,6126.72998046875,2599896.0,0.48442939080264835
6945.587890625,6714.27587890625,6299.669921875,6606.89599609375,6957.4560546875,6081.31396484375,5892.69287109375,6158.13134765625,6294.0673828125,6394.33251953125,2616562.0,0.48753470741035765
6985.17578125,6549.89404296875,6390.16357421875,6538.2353515625,6862.97216796875,6189.4716796875,5413.3857421875,6348.71826171875,6411.6201171875,6505.45947265625,2633228.0,0.4906400240180669
6784.138671875,6887.79736328125,6450.1630859375,-1763.1087646484375,6693.1455078125,5914.7138671875,31.490720748901367,-1431.9505615234375,6380.26513671875,6305.00146484375,2649894.0,0.4937453406257762
6764.85400390625,6700.32958984375,6326.466796875,3252.934326171875,6663.9423828125,6119.74755859375,-1660.940185546875,-676.6332397460938,6403.85986328125,6234.31982421875,2666560.0,0.4968506572334855
6694.404296875,6840.11767578125,6149.58984375,3401.51953125,-300.81005859375,4828.38671875,-784.495361328125,6052.16455078125,6421.23876953125,6383.02392578125,2683226.0,0.4999559738411948
6872.45849609375,6774.9091796875,6345.48583984375,5975.97900390625,6723.1474609375,6246.64697265625,-243.80027770996094,6094.38330078125,6520.45458984375,6237.359375,2699892.0,0.503061290448904
6940.3837890625,6836.064453125,6309.173828125,6143.3212890625,6759.931640625,6627.9091796875,3895.526123046875,6190.537109375,6443.802734375,6552.54150390625,2716558.0,0.5061666070566133
6421.29296875,6893.21533203125,-1926.7701416015625,6360.72802734375,6789.8876953125,6349.09326171875,5708.9384765625,5975.71875,6460.63525390625,6493.9521484375,2733224.0,0.5092719236643226
6945.48583984375,-13.675243377685547,513.2670288085938,6294.38037109375,6804.95068359375,6432.62548828125,5361.046875,6572.0302734375,-1604.3385009765625,6123.13330078125,2749890.0,0.5123772402720319
6978.21240234375,6628.52783203125,-1889.4447021484375,6454.4921875,6538.98779296875,6497.59228515625,5483.39453125,6407.76416015625,6490.93896484375,6433.3251953125,2766556.0,0.5154825568797412
6773.35498046875,6827.9521484375,-697.9170532226562,-1674.396484375,6786.83740234375,6082.64208984375,5681.5771484375,6155.7578125,366.5814208984375,6134.01513671875,2783222.0,0.5185878734874505
6877.130859375,6641.3466796875,6029.95947265625,-657.0054931640625,6696.2587890625,6317.505859375,5795.6962890625,6402.16552734375,-2428.116455078125,6377.72802734375,2799888.0,0.5216931900951598
6710.46044921875,6776.08349609375,218.015380859375,-1505.138916015625,-1813.9049072265625,1903.2449951171875,-1628.614501953125,6431.5166015625,-1326.02734375,6427.70361328125,2816554.0,0.5247985067028691
6909.71533203125,6768.42919921875,5820.57958984375,-402.6649475097656,6354.3193359375,6166.458984375,3664.673828125,6476.31298828125,6412.39404296875,6478.892578125,2833220.0,0.5279038233105783
6842.15380859375,6739.8232421875,5625.19775390625,6392.9990234375,6703.5556640625,5354.77978515625,-844.877685546875,6417.2177734375,6353.59912109375,6434.490234375,2849886.0,0.5310091399182876
6814.208984375,6797.904296875,5644.869140625,6575.0390625,6680.6533203125,6486.66162109375,5840.67236328125,6297.96826171875,6463.59033203125,-860.7926025390625,2866552.0,0.5341144565259969
6815.216796875,6747.2705078125,6124.85791015625,6571.3935546875,2427.5341796875,5321.5556640625,5731.9619140625,6373.88623046875,6559.84521484375,5086.7041015625,2883218.0,0.5372197731337062
6934.20361328125,6942.65625,-704.5476684570312,6518.4189453125,-962.0914306640625,6346.41064453125,5701.28759765625,6208.93994140625,6340.5712890625,-1144.0963134765625,2899884.0,0.5403250897414155
6968.26611328125,6953.51708984375,-428.1900634765625,6367.71923828125,25.036388397216797,6521.9296875,5646.77587890625,6314.99267578125,6435.39697265625,4495.93115234375,2916550.0,0.5434304063491248
6866.51806640625,6920.4033203125,2183.70703125,6689.05078125,1165.811279296875,-359.23931884765625,537.4646606445312,6073.7607421875,6256.57373046875,-44.372894287109375,2933216.0,0.5465357229568341
7072.673828125,6739.4091796875,5644.52734375,6544.98828125,6503.63232421875,6341.55419921875,241.1266632080078,5940.96875,6587.16796875,-1992.1806640625,2949882.0,0.5496410395645434
6859.703125,6939.85302734375,-433.4583435058594,-24.612491607666016,6560.53955078125,6215.80078125,71.72806549072266,6309.49462890625,6495.6259765625,-80.77128601074219,2966548.0,0.5527463561722527
6925.7109375,6917.6796875,6174.3173828125,6673.435546875,6576.88671875,6653.60791015625,-700.7124633789062,6077.4990234375,6432.01123046875,-794.5848999023438,2983214.0,0.5558516727799618
7003.490234375,6877.62646484375,5978.41259765625,5404.7041015625,6718.314453125,6322.29443359375,1183.6527099609375,1241.4259033203125,6346.125,-1057.302978515625,2999880.0,0.5589569893876711
7146.4365234375,6827.20458984375,4879.91162109375,6771.0283203125,6586.5888671875,6401.28369140625,4823.55615234375,6262.32763671875,6516.01171875,5263.189453125,3016546.0,0.5620623059953804
6909.1728515625,4027.8701171875,-1253.8795166015625,6715.56005859375,6679.65087890625,6451.49560546875,783.8519287109375,6304.5654296875,6445.90625,-654.9089965820312,3033212.0,0.5651676226030897
6828.6396484375,-870.58154296875,5745.88330078125,6594.00537109375,6822.6103515625,3944.263427734375,5772.36474609375,5993.36083984375,6307.083984375,-692.5692138671875,3049878.0,0.568272939210799
-2192.866943359375,6657.12109375,6087.80224609375,6599.203125,6561.5341796875,6578.451171875,5340.58349609375,1638.021484375,-1391.4874267578125,88.6994857788086,3066544.0,0.5713782558185083
7027.44921875,-1456.10693359375,6060.54345703125,6384.96484375,6492.859375,6511.0078125,5501.455078125,5995.21728515625,6144.86181640625,5121.25927734375,3083210.0,0.5744835724262176
6891.63623046875,-1439.421630859375,6248.68017578125,6030.44091796875,6629.373046875,6469.42578125,5676.02685546875,6106.419921875,-9.005134582519531,2168.22802734375,3099876.0,0.5775888890339269
584.0963134765625,953.4210815429688,6122.36083984375,-1595.9632568359375,6587.50439453125,6559.50146484375,5355.2724609375,-1440.935546875,86.56153869628906,-1033.087890625,3116542.0,0.5806942056416362
6752.2275390625,5645.66357421875,6293.0693359375,-1165.949462890625,6708.33642578125,6558.177734375,5578.6220703125,6180.95654296875,1166.7353515625,-1938.903076171875,3133208.0,0.5837995222493454
5519.77978515625,-1044.944091796875,6204.2666015625,-1606.14599609375,5790.3740234375,6587.169921875,5799.2373046875,6169.16845703125,5606.2822265625,-1216.7935791015625,3149874.0,0.5869048388570547
6545.28857421875,6021.984375,6318.5126953125,4367.365234375,6516.09765625,6615.1552734375,5607.3671875,6280.41650390625,6161.79052734375,3924.625,3166540.0,0.590010155464764
7094.38623046875,6673.5556640625,6214.2333984375,6286.69189453125,6674.66064453125,6778.20458984375,5842.021484375,6151.10546875,6166.06396484375,2815.1396484375,3183206.0,0.5931154720724733
6984.72314453125,6587.06005859375,6329.91748046875,6419.712890625,6672.75390625,6588.87744140625,5851.46875,6471.4140625,6143.4619140625,3370.850341796875,3199872.0,0.5962207886801826
7019.556640625,470.7863464355469,6278.5869140625,1084.0758056640625,6842.52294921875,6609.24365234375,5887.74560546875,6160.6494140625,6388.97607421875,-1855.294677734375,3216538.0,0.5993261052878919
6969.24169921875,6485.4912109375,1920.28369140625,6288.15234375,6586.6650390625,6510.74365234375,5916.6376953125,6124.68896484375,6158.0576171875,-1138.2413330078125,3233204.0,0.6024314218956012
-1737.452392578125,6521.2783203125,-1377.6385498046875,6062.9482421875,6621.48583984375,6521.150390625,5902.6826171875,6410.90576171875,6406.22705078125,1019.0252685546875,3249870.0,0.6055367385033105
6882.69482421875,6869.53369140625,-774.029296875,-593.9945678710938,6779.53125,6731.28369140625,4261.2666015625,6188.8544921875,6144.5859375,5688.69970703125,3266536.0,0.6086420551110198
6852.892578125,6685.77734375,6279.23583984375,6172.671875,6736.00537109375,6949.8857421875,5895.49951171875,6254.2333984375,6410.78955078125,5814.6298828125,3283202.0,0.611747371718729
6642.2548828125,6437.18359375,6290.939453125,6324.49169921875,6799.10546875,6632.32080078125,6092.49609375,6387.125,6296.6298828125,5963.28076171875,3299868.0,0.6148526883264382
7166.771484375,6671.3447265625,6422.5625,6243.65087890625,6828.96728515625,6677.55029296875,5756.40283203125,6383.47802734375,6194.82861328125,591.8695678710938,3316534.0,0.6179580049341475
6885.43115234375,6549.0,6528.9013671875,6375.80126953125,6801.31982421875,6350.26318359375,5885.3544921875,6501.00048828125,6449.60986328125,6067.9912109375,3333200.0,0.6210633215418568
6785.5859375,6748.94287109375,6364.65869140625,6203.40478515625,6887.12744140625,6526.322265625,5742.12646484375,6436.732421875,6450.572265625,299.1949462890625,3349866.0,0.6241686381495661
6919.0546875,6663.55859375,6256.5234375,101.49803161621094,6890.98095703125,6718.8837890625,6060.81005859375,6427.83203125,6288.62890625,6176.92138671875,3366532.0,0.6272739547572754
6799.388671875,6758.53515625,6375.7587890625,6564.078125,6767.98779296875,6205.02587890625,5509.6220703125,6273.142578125,6272.83544921875,3710.40673828125,3383198.0,0.6303792713649847
6927.75341796875,6819.765625,6316.94140625,6442.1572265625,7022.30419921875,6484.12109375,6068.81494140625,975.8099365234375,6481.81982421875,5062.14794921875,3399864.0,0.633484587972694
6734.3857421875,6597.64990234375,6427.6513671875,258.7842102050781,6858.91943359375,6742.77001953125,5829.6884765625,6373.61767578125,6468.78076171875,6359.1328125,3416530.0,0.6365899045804033
4948.5703125,6654.22021484375,6257.6123046875,51.04623031616211,6673.2431640625,6596.0185546875,5983.55712890625,6378.50537109375,6111.96923828125,5974.96337890625,3433196.0,0.6396952211881125
6988.818359375,-12.373710632324219,6186.7587890625,6323.4306640625,6776.9775390625,6630.80859375,5817.390625,6701.09716796875,6154.87744140625,6187.21826171875,3449862.0,0.6428005377958218
6879.0,6488.546875,6089.7255859375,6413.35400390625,6934.9873046875,6448.390625,5929.310546875,6680.2958984375,6124.74853515625,6266.37646484375,3466528.0,0.6459058544035311
6910.82421875,650.8888549804688,6207.78369140625,6483.33349609375,6191.19189453125,6810.5673828125,6106.90283203125,4430.60888671875,-1419.64892578125,1318.8359375,3483194.0,0.6490111710112404
6731.32470703125,6427.53564453125,6204.63623046875,6365.20166015625,5529.970703125,6829.10546875,5874.64501953125,6263.94091796875,-563.6658935546875,6038.87353515625,3499860.0,0.6521164876189497
7118.39501953125,-2955.16455078125,6476.0166015625,6293.9296875,6739.865234375,6747.98828125,5807.3955078125,6485.22998046875,5516.0166015625,6236.4208984375,3516526.0,0.655221804226659
6957.88134765625,6631.09228515625,6378.89892578125,6486.99853515625,6658.6123046875,6646.61181640625,6087.3935546875,-1018.4795532226562,6497.9716796875,6216.0126953125,3533192.0,0.6583271208343683
6976.859375,6728.794921875,-245.4015655517578,6542.1552734375,5993.986328125,6736.86083984375,5890.15087890625,6186.3662109375,6525.0537109375,6279.02001953125,3549858.0,0.6614324374420776
7015.72509765625,6540.77734375,-995.1427001953125,6677.25,6782.81591796875,6753.88720703125,5789.615234375,6205.57421875,6433.72705078125,3910.113037109375,3566524.0,0.6645377540497869
6682.60791015625,6736.70849609375,-1010.8330688476562,6603.4775390625,6634.6806640625,6825.3115234375,5844.70263671875,2675.639404296875,4471.08251953125,6167.58251953125,3583190.0,0.6676430706574961
6965.21142578125,-1664.806396484375,925.5643920898438,6597.0498046875,4641.72802734375,6751.71240234375,6092.52880859375,-2353.35791015625,6245.63818359375,5920.92138671875,3599856.0,0.6707483872652054
7121.9931640625,-999.892822265625,5775.86376953125,6534.22998046875,6814.7802734375,6395.18359375,6178.5302734375,6283.31884765625,6592.52490234375,6435.51123046875,3616522.0,0.6738537038729147
6935.701171875,6281.3525390625,6022.12841796875,6709.947265625,6616.95947265625,-25.696502685546875,5662.29638671875,-1705.870361328125,6379.07666015625,6291.49853515625,3633188.0,0.676959020480624
6331.02734375,6429.24267578125,6068.86376953125,6691.5283203125,6762.93310546875,-2736.851318359375,6004.25048828125,2516.441162109375,6359.19580078125,6293.2890625,3649854.0,0.6800643370883332
-535.6876831054688,6546.0302734375,6283.29345703125,6660.86962890625,3095.135986328125,375.77886962890625,5954.4091796875,6277.87255859375,6336.1904296875,6379.26025390625,3666520.0,0.6831696536960425
2516.8447265625,6527.70263671875,5900.34521484375,6743.78173828125,6551.9951171875,1009.9674072265625,2966.981689453125,6319.84375,-1750.1785888671875,6073.98828125,3683186.0,0.6862749703037518
-155.44100952148438,6654.40771484375,6069.9296875,6512.15625,6618.35400390625,-1136.0755615234375,4207.65673828125,6418.2978515625,6272.30419921875,6243.84619140625,3699852.0,0.6893802869114611
4836.5703125,6575.55126953125,6152.11962890625,6513.9541015625,6825.89501953125,4732.11328125,5897.3837890625,6401.57373046875,6382.23681640625,6322.2265625,3716518.0,0.6924856035191704
4371.693359375,6190.5126953125,5915.4541015625,6398.9775390625,6940.23779296875,-2330.9169921875,6012.81787109375,6558.46435546875,6340.8427734375,6257.0185546875,3733184.0,0.6955909201268797
6149.24951171875,6641.63525390625,-1480.9171142578125,6651.70751953125,6972.51513671875,-2149.117919921875,5035.1669921875,6543.05078125,6419.962890625,6119.71630859375,3749850.0,0.6986962367345889
6522.26318359375,35.8100700378418,6047.9736328125,6823.13427734375,6817.1650390625,-964.0054931640625,-1817.1011962890625,6379.3583984375,6231.91796875,6340.681640625,3766516.0,0.7018015533422982
6024.87939453125,6723.77197265625,6108.15478515625,6575.4853515625,6905.44677734375,1837.914306640625,1161.8455810546875,6389.35400390625,6459.7470703125,6217.69921875,3783182.0,0.7049068699500075
6500.59130859375,6618.34765625,6117.24755859375,6702.3818359375,6695.02587890625,2844.568603515625,5556.42041015625,6537.13818359375,6405.90234375,6064.76904296875,3799848.0,0.7080121865577168
5899.7451171875,6806.22119140625,6142.55810546875,6520.208984375,6655.35888671875,5985.82666015625,5824.66650390625,6486.23779296875,6430.859375,6284.8408203125,3816514.0,0.7111175031654261
6429.36181640625,6922.90869140625,-65.54532623291016,6536.08544921875,6798.4560546875,6027.03173828125,5952.0107421875,1042.662109375,6000.3701171875,6323.568359375,3833180.0,0.7142228197731354
6506.88232421875,7055.0302734375,6199.77587890625,6616.1552734375,6756.18603515625,5956.28271484375,6200.31982421875,6639.54150390625,6270.43310546875,5968.90576171875,3849846.0,0.7173281363808447
6830.31396484375,6870.5947265625,-985.6192626953125,6902.25244140625,6603.24462890625,1827.525634765625,4575.51171875,256.0074157714844,-1414.617431640625,6284.6787109375,3866512.0,0.720433452988554
6769.92724609375,6812.94091796875,6237.7841796875,6273.97021484375,6864.748046875,6047.51904296875,6145.6572265625,6313.83740234375,6396.23681640625,6319.96630859375,3883178.0,0.7235387695962633
6587.76806640625,6797.1533203125,6061.76708984375,6476.4765625,6688.44677734375,4199.39697265625,6073.56005859375,6479.75927734375,6577.30517578125,6066.486328125,3899844.0,0.7266440862039725
6723.92041015625,104.6423568725586,-161.60964965820312,6667.0849609375,6947.59130859375,6414.853515625,5980.8662109375,6313.8056640625,6443.9638671875,4612.97509765625,3916510.0,0.7297494028116818
6969.24169921875,6594.66748046875,-1225.7601318359375,6572.15673828125,6925.36376953125,6336.6416015625,6155.70556640625,5556.73779296875,6253.7734375,6128.62646484375,3933176.0,0.7328547194193911
7141.46142578125,6604.09765625,5979.654296875,6710.57861328125,6630.728515625,6055.61328125,6126.52099609375,6384.8935546875,6345.66064453125,6229.8916015625,3949842.0,0.7359600360271004
6997.73828125,6759.26953125,6245.43115234375,6703.35302734375,3829.6572265625,3744.3876953125,6378.08349609375,6544.9365234375,6692.8779296875,6193.15673828125,3966508.0,0.7390653526348097
6988.86083984375,6749.1953125,6149.138671875,6528.4775390625,6892.60888671875,5169.11865234375,6198.115234375,6309.029296875,6161.0595703125,3902.4873046875,3983174.0,0.742170669242519
6840.0087890625,6537.48681640625,6080.240234375,6728.3349609375,6981.49658203125,2060.32470703125,6227.3359375,6535.7978515625,6148.0888671875,6093.41845703125,3999840.0,0.7452759858502283
6858.97509765625,6945.47216796875,6340.400390625,6525.09814453125,6676.52001953125,6450.0166015625,6294.47509765625,6523.97998046875,6432.6279296875,-2859.968505859375,4016506.0,0.7483813024579375
6708.77783203125,6806.06396484375,6337.17431640625,-2876.038818359375,-2595.070556640625,6558.060546875,6200.39208984375,6509.0517578125,6597.84228515625,-17.031635284423828,4033172.0,0.7514866190656468
6912.27587890625,6953.6484375,6456.77734375,5668.6796875,6124.5859375,6642.59375,6232.3095703125,6585.68212890625,6398.6923828125,5832.76318359375,4049838.0,0.754591935673356
-1100.42529296875,6984.4736328125,6279.77587890625,2729.229736328125,6664.15380859375,6452.39697265625,5913.634765625,6437.076171875,6521.65673828125,6161.08984375,4066504.0,0.7576972522810653
6701.748046875,6836.8291015625,6440.0654296875,1642.9267578125,6605.3623046875,6331.86669921875,6158.01123046875,6633.4384765625,6173.0771484375,6032.63232421875,4083170.0,0.7608025688887746
6545.2548828125,6822.89404296875,6353.21533203125,6590.79248046875,6811.1357421875,6722.005859375,6079.5576171875,5986.92822265625,6381.99853515625,6088.3115234375,4099836.0,0.7639078854964839
6907.23486328125,6861.3642578125,6387.693359375,6344.6142578125,6627.1474609375,6514.25244140625,6151.70166015625,6342.93994140625,6506.25537109375,5970.833984375,4116502.0,0.7670132021041932
6709.96142578125,6895.51611328125,6526.39892578125,6566.228515625,6814.34912109375,2909.980712890625,6190.216796875,6340.44677734375,6444.85595703125,6249.68505859375,4133168.0,0.7701185187119025
6723.47412109375,6594.48486328125,6121.04833984375,6604.14990234375,6766.21875,6328.54150390625,6104.8232421875,6581.90869140625,6453.55859375,6148.35205078125,4149834.0,0.7732238353196118
7044.1357421875,6577.654296875,156.86630249023438,6662.1201171875,77.82980346679688,-1599.54833984375,2092.1787109375,6473.8642578125,6581.73828125,6260.51953125,4166500.0,0.7763291519273211
6901.978515625,7113.9580078125,-309.1937561035156,6606.3125,6248.66650390625,6261.54443359375,6029.1015625,6538.43896484375,1595.795654296875,6208.8037109375,4183166.0,0.7794344685350304
7127.27099609375,6884.89453125,-604.9838256835938,6779.5,140.04258728027344,6543.83349609375,2259.088134765625,6603.66455078125,6410.42236328125,6359.236328125,4199832.0,0.7825397851427396
7078.9658203125,6670.478515625,5986.849609375,-1779.790283203125,6735.97314453125,6390.56884765625,-513.2771606445312,6509.1875,6571.615234375,6176.806640625,4216498.0,0.7856451017504489
7092.52490234375,6767.78466796875,-53.513980865478516,6564.55517578125,6620.1455078125,6346.61328125,5919.833984375,6484.6103515625,-155.9829864501953,6241.0986328125,4233164.0,0.7887504183581582
6918.88623046875,7059.2255859375,5653.8203125,6667.50830078125,499.32574462890625,-1649.1466064453125,435.9977111816406,6445.1533203125,6536.08203125,6292.64208984375,4249830.0,0.7918557349658675
6831.62939453125,6919.00927734375,6123.4873046875,6857.28076171875,6796.44140625,6583.55712890625,3555.745361328125,6035.6650390625,6493.23779296875,6276.626953125,4266496.0,0.7949610515735768
7036.39111328125,6945.98681640625,5962.60302734375,6773.759765625,6933.84765625,6518.84765625,5470.3642578125,6292.71240234375,6532.29052734375,-2067.570068359375,4283162.0,0.7980663681812861
2400.426025390625,6815.7587890625,5783.5517578125,6844.556640625,6692.03515625,6793.58837890625,6043.94775390625,6001.62939453125,6654.6650390625,-44.854740142822266,4299828.0,0.8011716847889954
6974.34130859375,-1359.80322265625,-1710.172119140625,6600.119140625,6743.32373046875,6450.04541015625,6110.58642578125,-1144.589599609375,6358.37939453125,-1780.903076171875,4316494.0,0.8042770013967047
7053.29248046875,-1486.697265625,-995.3325805664062,6724.75537109375,6616.01318359375,6324.11328125,5800.06640625,548.5401611328125,6389.2041015625,4446.5810546875,4333160.0,0.807382318004414
6853.14501953125,-45.12156295776367,5572.89794921875,5826.138671875,6918.6220703125,6832.08740234375,5886.67578125,5890.90478515625,6530.30419921875,5417.63525390625,4349826.0,0.8104876346121231
7208.92431640625,-775.1546020507812,5677.0166015625,6436.7490234375,6975.228515625,6702.75537109375,-1460.00634765625,58.53019714355469,2319.862060546875,24.694795608520508,4366492.0,0.8135929512198324
7009.31494140625,213.40357971191406,1586.4993896484375,2028.71484375,6594.20849609375,6715.63427734375,4901.87890625,5384.62158203125,6464.54833984375,5181.48486328125,4383158.0,0.8166982678275417
6930.32568359375,5721.4375,5983.92626953125,611.5010375976562,6854.626953125,6685.11376953125,6102.56884765625,1306.4254150390625,6403.45947265625,3065.615478515625,4399824.0,0.819803584435251
7092.1005859375,6034.55615234375,6132.05126953125,6439.0595703125,6893.07421875,6675.5302734375,5859.83935546875,5862.568359375,6308.94970703125,5532.29638671875,4416490.0,0.8229089010429603
7270.8984375,6219.26904296875,4289.98193359375,6527.10888671875,6684.4306640625,6551.5009765625,6083.99853515625,6284.63037109375,6631.07373046875,5412.66748046875,4433156.0,0.8260142176506696
7069.9228515625,-1979.3563232421875,6127.54052734375,6750.447265625,6764.2353515625,6360.6044921875,5927.32568359375,6430.52685546875,6564.66943359375,5040.29443359375,4449822.0,0.8291195342583789
7053.96044921875,-985.2774658203125,1514.2318115234375,6705.5888671875,2944.961669921875,6393.53369140625,-1551.6737060546875,6156.2890625,5433.24951171875,5920.6259765625,4466488.0,0.8322248508660882
7145.10400390625,5878.32958984375,6293.9814453125,6698.927734375,1317.1129150390625,6559.298828125,4930.73583984375,6230.0595703125,6432.49560546875,5881.88134765625,4483154.0,0.8353301674737975
6810.66162109375,4888.53369140625,5980.376953125,6678.5927734375,6920.0068359375,1911.725341796875,5480.1806640625,3534.822021484375,6317.0791015625,5874.98046875,4499820.0,0.8384354840815067
7239.20751953125,5779.20263671875,5858.912109375,6798.3662109375,6829.99169921875,-1637.1937255859375,-1408.3621826171875,6100.26171875,-1374.0379638671875,6183.07373046875,4516486.0,0.841540800689216
6836.9228515625,5740.56201171875,424.874267578125,6890.7548828125,6983.04638671875,6379.38916015625,4569.07568359375,6315.75244140625,-1226.017333984375,2136.837890625,4533152.0,0.8446461172969253
7355.0146484375,6231.23095703125,-580.6170043945312,6309.95068359375,6851.10693359375,6450.59716796875,5984.6572265625,6276.6767578125,2424.302001953125,6099.923828125,4549818.0,0.8477514339046346
7141.1884765625,6331.64306640625,6020.498046875,6724.93017578125,6864.06494140625,6545.28759765625,6176.236328125,6396.69384765625,-1720.36181640625,5827.12255859375,4566484.0,0.8508567505123439
6885.05810546875,-1805.98828125,434.4678039550781,-596.7792358398438,6728.7001953125,6275.36474609375,5281.20068359375,6504.08984375,5476.58203125,6193.3818359375,4583150.0,0.8539620671200532
7115.15869140625,6460.37744140625,-926.3136596679688,-1718.525146484375,6749.59521484375,94.26293182373047,6235.67431640625,6313.02685546875,1894.490966796875,6035.404296875,4599816.0,0.8570673837277625
7040.62744140625,6529.818359375,5972.76708984375,5876.130859375,6902.63916015625,6275.015625,6183.27587890625,6442.64404296875,6279.736328125,-1081.977294921875,4616482.0,0.8601727003354718
7031.06591796875,6418.6513671875,6320.4326171875,6444.857421875,-2114.05224609375,6666.36181640625,5260.65234375,-140.30906677246094,6231.322265625,6258.67333984375,4633148.0,0.8632780169431811
6861.3203125,4634.1787109375,6020.21240234375,6433.01025390625,-21.771371841430664,6512.19873046875,5973.12109375,-726.0026245117188,6317.4404296875,6206.5048828125,4649814.0,0.8663833335508903
6757.8916015625,1030.1571044921875,6030.76123046875,-2633.641357421875,-1590.88232421875,6666.2265625,6247.73486328125,6410.67578125,6182.77392578125,6097.38623046875,4666480.0,0.8694886501585996
-849.198486328125,-2738.73876953125,5968.20068359375,545.7946166992188,-1453.8529052734375,6511.47802734375,5333.5791015625,6545.6015625,6213.0263671875,6038.361328125,4683146.0,0.8725939667663088
-729.76220703125,-825.3402099609375,6310.33642578125,5532.02880859375,-1009.8316650390625,6468.59033203125,5779.42578125,3034.98095703125,6427.32470703125,6144.716796875,4699812.0,0.8756992833740181
5068.28662109375,6133.4130859375,6322.798828125,5826.107421875,-1188.3155517578125,6401.8828125,6301.74609375,6152.3056640625,6320.24072265625,6068.83349609375,4716478.0,0.8788045999817274
5847.06787109375,-386.1591491699219,6200.37353515625,5972.0595703125,4715.228515625,6636.392578125,6347.76416015625,6339.79248046875,6508.05419921875,6407.63720703125,4733144.0,0.8819099165894367
6191.88525390625,6069.78466796875,6190.1689453125,-619.0278930664062,5906.42919921875,6665.73583984375,6172.1025390625,6290.93310546875,6319.328125,6168.43408203125,4749810.0,0.885015233197146
6856.99365234375,6124.314453125,6072.89794921875,6001.6669921875,6261.58740234375,6599.298828125,6118.06640625,127.19019317626953,6165.04638671875,6130.283203125,4766476.0,0.8881205498048553
6840.2841796875,6519.94287109375,6447.748046875,6404.15185546875,6392.6767578125,6674.6884765625,5922.6669921875,-2089.329833984375,6549.58544921875,6305.93310546875,4783142.0,0.8912258664125646
6876.7041015625,6393.927734375,6196.5048828125,6365.142578125,6310.65673828125,6800.09619140625,6260.08447265625,-2594.80126953125,6426.6064453125,6487.453125,4799808.0,0.8943311830202738
6798.77783203125,6793.9453125,5987.33203125,6509.9599609375,6476.54931640625,6593.5078125,6378.5341796875,-602.7396240234375,6575.37255859375,6168.375,4816474.0,0.8974364996279831
6692.7978515625,6736.060546875,6239.1240234375,6242.04931640625,6339.64013671875,6561.8544921875,6166.9365234375,-849.9398803710938,6684.1474609375,4813.6220703125,4833140.0,0.9005418162356924
-734.1017456054688,6743.4296875,5969.7685546875,6428.91064453125,6665.70947265625,-2135.725830078125,6112.443359375,-1783.4388427734375,6452.22216796875,-1435.96826171875,4849806.0,0.9036471328434017
5987.18115234375,6687.7919921875,5940.1865234375,-629.6795654296875,6655.38525390625,6409.75244140625,6184.08544921875,-1765.763671875,6643.52490234375,2923.085205078125,4866472.0,0.906752449451111
-1525.80615234375,6392.23291015625,335.5562438964844,2236.465087890625,6367.0146484375,6423.33056640625,-561.0420532226562,-1920.2777099609375,6212.18359375,5999.49560546875,4883138.0,0.9098577660588203
