eval/return/kg4hz40h,eval/return/jqc6fsts,eval/return/5rrdxbrm,eval/return/4iu365gm,eval/return/38noq2ck,eval/return/945metce,eval/return/ufj2xxmf,eval/return/snq73tnv,eval/return/scsto9k5,eval/return/oais0lzl,step,wallclock
5896.55517578125,4280.13134765625,4564.25048828125,5222.01025390625,4945.98486328125,5330.93603515625,5449.73779296875,5535.85400390625,4811.49755859375,4746.96435546875,2466568.0,0.44733627040474505
5917.861328125,4266.83740234375,4487.04541015625,5348.79638671875,5140.66455078125,5394.78125,5544.12060546875,5670.9794921875,4835.59814453125,5047.8388671875,2483234.0,0.4503588127723447
5829.4697265625,4218.767578125,4478.11279296875,5297.35400390625,5252.13671875,5445.35498046875,5518.81201171875,5817.51220703125,4753.96875,4955.40087890625,2499900.0,0.4533813551399443
5889.2353515625,4270.95361328125,4537.2490234375,5337.65966796875,5238.07861328125,5411.9755859375,5585.91357421875,5905.74951171875,4843.2275390625,5125.013671875,2516566.0,0.45640389750754395
5923.19580078125,4440.080078125,4603.7197265625,5177.2099609375,5375.41357421875,5351.75146484375,5447.90185546875,5795.31201171875,4840.0126953125,5026.859375,2533232.0,0.4594264398751436
5638.94921875,4171.65625,4511.14990234375,5257.94580078125,5204.4833984375,5310.49072265625,5519.17724609375,5503.24853515625,4843.1884765625,5070.35498046875,2549898.0,0.46244898224274317
5627.05322265625,4344.38623046875,4533.54296875,5336.47265625,5392.59326171875,5360.91015625,5591.73583984375,5907.22265625,4780.3447265625,4929.79541015625,2566564.0,0.4654715246103428
5504.9873046875,4386.5263671875,4630.64990234375,5292.86376953125,5070.83251953125,5402.0234375,5610.7177734375,5828.0,4665.537109375,5065.1591796875,2583230.0,0.46849406697794244
5879.90087890625,4268.0947265625,4637.56787109375,5301.53759765625,5215.4599609375,5485.951171875,5611.994140625,5734.775390625,4800.98046875,4914.7490234375,2599896.0,0.47151660934554207
5516.044921875,4300.6962890625,4569.79150390625,5356.73095703125,5066.8369140625,5406.69384765625,5631.24365234375,6032.0537109375,4844.6259765625,674.9044189453125,2616562.0,0.4745391517131417
5723.96875,4328.78369140625,4498.5341796875,5364.7255859375,5289.2626953125,5341.1748046875,5708.00634765625,5775.38671875,4842.2939453125,4925.43017578125,2633228.0,0.47756169408074134
5085.4453125,2967.2412109375,4531.4501953125,5422.54931640625,5289.3671875,5280.08447265625,5612.2109375,5765.9833984375,4909.509765625,5009.0322265625,2649894.0,0.480584236448341
5926.96630859375,4130.8798828125,4536.59814453125,5387.84912109375,5301.9580078125,5399.40673828125,5702.337890625,5753.025390625,4884.4853515625,5028.75390625,2666560.0,0.4836067788159406
5724.56787109375,4311.78125,4565.43310546875,5314.9765625,5146.3359375,5292.15966796875,5505.203125,5587.65234375,4820.42138671875,5086.7841796875,2683226.0,0.48662932118354024
5965.44873046875,4251.78271484375,4632.26171875,5352.1015625,5118.39501953125,5328.78955078125,5663.77197265625,5965.49951171875,4876.47314453125,3107.78515625,2699892.0,0.4896518635511399
5684.06787109375,4329.7783203125,4592.69287109375,5423.7587890625,5242.03662109375,5305.86669921875,5748.60791015625,5878.67333984375,4841.80078125,1109.0479736328125,2716558.0,0.49267440591873946
5925.35791015625,4504.36083984375,4582.4892578125,5366.83447265625,215.62332153320312,5232.193359375,5714.09716796875,5716.56982421875,4878.267578125,4936.14892578125,2733224.0,0.4956969482863391
6038.09375,4397.61376953125,4516.77685546875,5428.169921875,5243.31396484375,5224.5078125,5648.16943359375,5813.4091796875,4809.06103515625,5059.03564453125,2749890.0,0.4987194906539387
-17.594167709350586,4581.14501953125,4513.44775390625,5159.9912109375,5330.962890625,5249.40576171875,5668.1845703125,5872.560546875,4775.65576171875,5079.7734375,2766556.0,0.5017420330215384
5897.30126953125,4324.41796875,4564.8203125,5386.5908203125,5314.73095703125,5237.93212890625,5660.3955078125,5743.1162109375,4852.8876953125,5144.70654296875,2783222.0,0.504764575389138
5808.599609375,4453.45556640625,4668.16357421875,5360.02978515625,5196.56103515625,5342.11474609375,5681.1640625,5890.705078125,4680.24072265625,5000.998046875,2799888.0,0.5077871177567376
5669.2158203125,4441.47021484375,4618.09716796875,5428.32421875,5301.9208984375,5334.95556640625,5595.7080078125,5792.86474609375,4925.615234375,5105.9990234375,2816554.0,0.5108096601243373
5671.03369140625,4363.5537109375,4614.26318359375,21.821611404418945,5242.72265625,5346.09130859375,219.7176055908203,5831.58203125,4852.3642578125,5097.50537109375,2833220.0,0.5138322024919368
5947.68310546875,3514.63623046875,1936.2374267578125,5351.06298828125,5149.97998046875,5310.91357421875,5555.54736328125,5754.474609375,4865.3974609375,5048.90625,2849886.0,0.5168547448595365
5894.177734375,4330.27490234375,4609.595703125,5318.72265625,5339.77099609375,5464.85888671875,5575.998046875,5959.88427734375,4828.98388671875,4952.74853515625,2866552.0,0.5198772872271361
5857.39990234375,4343.50390625,4512.62646484375,4546.8984375,5307.18505859375,5333.0869140625,5615.63525390625,5730.435546875,4950.466796875,5061.19091796875,2883218.0,0.5228998295947358
5605.25048828125,4332.92236328125,4569.53076171875,5381.8974609375,5294.37841796875,5413.1552734375,5666.93212890625,5481.3359375,4931.8916015625,5017.64306640625,2899884.0,0.5259223719623354
5771.3515625,4527.49853515625,4606.94482421875,5407.85400390625,5430.62548828125,5315.458984375,5397.267578125,5710.732421875,4850.115234375,5057.6240234375,2916550.0,0.5289449143299351
6048.470703125,3116.444091796875,4567.0166015625,5305.95556640625,5366.421875,182.38999938964844,5630.94140625,5914.0107421875,4946.10107421875,4338.68994140625,2933216.0,0.5319674566975346
5792.65478515625,4328.39990234375,4485.9736328125,5307.5751953125,5245.99853515625,5350.75341796875,62.81413650512695,5651.3505859375,4870.83154296875,1.293537974357605,2949882.0,0.5349899990651343
5882.591796875,4419.380859375,4576.0927734375,5401.517578125,5283.73388671875,5418.77490234375,897.0110473632812,5815.89111328125,4964.6005859375,5130.2939453125,2966548.0,0.5380125414327339
5951.5810546875,4432.8642578125,4593.16845703125,5351.08935546875,5285.416015625,5284.02490234375,5428.59375,6039.36328125,4920.5927734375,5153.52294921875,2983214.0,0.5410350838003335
5819.794921875,4474.30810546875,4546.94970703125,5312.27294921875,5270.4833984375,5356.0654296875,5590.27734375,5896.76416015625,4840.8408203125,5229.11328125,2999880.0,0.5440576261679332
5704.1376953125,804.8776245117188,4674.21533203125,5176.6640625,5519.595703125,5393.89306640625,4428.36376953125,5906.96435546875,4815.88720703125,4925.28369140625,3016546.0,0.5470801685355328
5726.2314453125,3962.64111328125,4480.9365234375,5356.2294921875,5421.13818359375,5393.54638671875,5722.18359375,6022.9453125,4712.14453125,5079.3857421875,3033212.0,0.5501027109031325
5830.31884765625,4425.93603515625,4378.19921875,5392.55908203125,5334.84716796875,5429.8212890625,5702.02392578125,5854.01611328125,5007.583984375,5135.1318359375,3049878.0,0.553125253270732
180.60963439941406,4498.45849609375,4635.3740234375,5396.2958984375,5342.12158203125,5368.5361328125,5582.0322265625,6121.36767578125,4846.30712890625,5163.62060546875,3066544.0,0.5561477956383317
6029.50341796875,4453.98974609375,4620.2802734375,5103.43359375,5252.30859375,5410.865234375,5635.87548828125,5933.76220703125,2993.153076171875,5153.81787109375,3083210.0,0.5591703380059313
5894.7822265625,4449.20166015625,4631.35302734375,5349.052734375,5364.51416015625,968.791259765625,5587.15478515625,5859.0849609375,4918.96826171875,5129.7763671875,3099876.0,0.562192880373531
5862.9833984375,4458.73046875,4616.59375,5339.2353515625,5323.873046875,935.8488159179688,5513.08349609375,5882.576171875,4844.0908203125,5175.60400390625,3116542.0,0.5652154227411306
5924.033203125,4575.9375,4637.34912109375,5359.8271484375,5019.46240234375,5550.72412109375,5610.2646484375,5868.5732421875,4953.466796875,5120.03857421875,3133208.0,0.5682379651087301
6017.3447265625,4506.14697265625,4633.49462890625,5335.18701171875,5309.544921875,5337.001953125,5450.00244140625,5837.47021484375,4925.37255859375,5147.3828125,3149874.0,0.5712605074763298
5865.22119140625,4641.00341796875,4618.02392578125,5369.99755859375,5266.59375,5344.1533203125,5537.69677734375,131.63780212402344,4986.40478515625,11.734753608703613,3166540.0,0.5742830498439294
5904.16552734375,4315.70361328125,4016.81884765625,5426.22314453125,5365.16845703125,5403.1689453125,5666.8505859375,5540.462890625,4881.43017578125,5161.703125,3183206.0,0.5773055922115291
5837.83984375,4427.2177734375,4653.5126953125,5373.8359375,5434.72900390625,5296.68505859375,5678.31982421875,5993.62939453125,4886.01171875,5207.46044921875,3199872.0,0.5803281345791287
5990.7548828125,4442.69775390625,4652.76708984375,5328.0107421875,5276.11865234375,5444.63671875,5671.44189453125,5905.740234375,4947.98876953125,4709.8076171875,3216538.0,0.5833506769467284
6097.04248046875,4305.3193359375,4738.61669921875,5269.4658203125,5363.75439453125,5245.51806640625,5639.64599609375,1591.18212890625,4912.87451171875,5106.22314453125,3233204.0,0.586373219314328
5995.33740234375,-0.5455390214920044,4581.36181640625,5402.7880859375,5440.12353515625,5416.1640625,5709.79736328125,5810.1611328125,4938.41796875,5184.89599609375,3249870.0,0.5893957616819276
5910.64990234375,4658.61669921875,4568.5703125,5377.72705078125,5488.3447265625,5423.48583984375,5729.13427734375,5970.97021484375,4910.57666015625,5122.36083984375,3266536.0,0.5924183040495272
5981.873046875,4372.16015625,4642.626953125,5328.2978515625,5266.85546875,5450.22705078125,5680.68505859375,6167.701171875,4903.7431640625,5186.75634765625,3283202.0,0.5954408464171268
5978.80859375,4360.5048828125,2558.052490234375,5358.33642578125,5442.3544921875,5430.2138671875,5697.86572265625,5912.2666015625,4945.99365234375,5110.25634765625,3299868.0,0.5984633887847265
5946.82470703125,4557.060546875,4633.8046875,5381.68359375,5301.826171875,5365.142578125,5711.138671875,5654.4130859375,4649.08642578125,4967.52587890625,3316534.0,0.6014859311523261
5888.181640625,4404.97705078125,4538.06787109375,5344.06982421875,5189.6435546875,5412.3232421875,5738.55419921875,5948.5009765625,4832.01123046875,839.4103393554688,3333200.0,0.6045084735199258
1038.3985595703125,4663.56005859375,4576.19580078125,5370.0166015625,5034.5302734375,5464.78369140625,5714.16845703125,5912.39990234375,4627.35107421875,4936.51904296875,3349866.0,0.6075310158875253
5995.46533203125,4596.10107421875,4622.86474609375,5391.33349609375,5388.02490234375,5357.9892578125,5635.1328125,5878.77294921875,4720.4423828125,5033.427734375,3366532.0,0.610553558255125
6036.86083984375,4547.357421875,4556.41455078125,5317.89990234375,5393.740234375,5472.228515625,5725.56005859375,6062.4501953125,4885.80908203125,5194.47607421875,3383198.0,0.6135761006227246
5841.1328125,4327.77294921875,4645.56201171875,5429.25146484375,5366.380859375,374.6417236328125,5633.7490234375,6117.80078125,4888.876953125,5223.69189453125,3399864.0,0.6165986429903243
5809.0625,4403.24365234375,4646.396484375,5355.23193359375,5204.853515625,5084.01611328125,-2.745728015899658,5742.93994140625,4909.12939453125,5179.66748046875,3416530.0,0.6196211853579239
5281.1552734375,4544.4453125,4628.61669921875,5416.19140625,5392.3056640625,5403.806640625,5521.84716796875,5994.94189453125,4821.3916015625,5180.15478515625,3433196.0,0.6226437277255236
5163.1123046875,4540.796875,4675.59375,5391.1806640625,5315.75390625,5386.96630859375,5588.75732421875,6114.59375,4914.12890625,5209.16015625,3449862.0,0.6256662700931231
6039.591796875,4498.8505859375,4623.5361328125,5407.8203125,5392.9140625,5390.32861328125,5646.69677734375,5990.89404296875,4917.2587890625,5172.21484375,3466528.0,0.6286888124607227
5688.982421875,4528.54052734375,9.922113418579102,5410.9267578125,5400.134765625,5245.23876953125,5722.119140625,5854.19189453125,4943.93310546875,5273.37353515625,3483194.0,0.6317113548283224
6070.6337890625,4601.875,4653.8515625,5382.357421875,5387.8974609375,5440.85009765625,5687.93701171875,5905.1083984375,4853.79296875,5059.74267578125,3499860.0,0.634733897195922
5827.88525390625,4747.16552734375,4656.1982421875,5438.56103515625,5392.5263671875,5350.92333984375,5591.71240234375,5780.8681640625,4964.611328125,-0.8135849833488464,3516526.0,0.6377564395635217
-48.10164260864258,4570.24658203125,4666.86669921875,5470.29248046875,5450.5966796875,5479.64501953125,5381.8857421875,6136.31591796875,4961.220703125,31.074413299560547,3533192.0,0.6407789819311213
5703.34375,4624.17333984375,4707.07470703125,5420.203125,5577.78076171875,5326.57275390625,568.0106201171875,5947.701171875,4951.63720703125,298.04425048828125,3549858.0,0.643801524298721
5865.89794921875,4575.36767578125,4676.53857421875,5435.52978515625,5438.34912109375,5483.78515625,5617.24609375,5956.9287109375,4949.89111328125,4815.60107421875,3566524.0,0.6468240666663205
5984.28662109375,4748.12158203125,4717.4970703125,5384.111328125,5456.4853515625,5353.87353515625,5713.1044921875,1968.2667236328125,4883.173828125,5072.82470703125,3583190.0,0.6498466090339202
6036.29443359375,4692.357421875,4669.943359375,5263.318359375,5372.2236328125,5166.07666015625,5628.939453125,6012.75,4980.275390625,5166.35009765625,3599856.0,0.6528691514015198
6084.45703125,4591.24169921875,4682.01220703125,5393.8017578125,5412.41845703125,5453.27294921875,5732.51904296875,6013.65625,5028.4091796875,5195.95263671875,3616522.0,0.6558916937691194
6016.3701171875,4555.775390625,4663.59423828125,5390.826171875,5407.62451171875,5568.8349609375,5672.52978515625,5982.34375,4949.92236328125,5228.83984375,3633188.0,0.6589142361367191
5758.17822265625,4521.10888671875,4631.79345703125,5347.35888671875,5346.8515625,5429.0146484375,5680.419921875,5847.57568359375,4960.89404296875,4713.88623046875,3649854.0,0.6619367785043186
5868.59375,4698.630859375,4684.46435546875,5399.51708984375,5327.3857421875,5428.15185546875,5753.646484375,6043.2197265625,5052.4609375,4993.4765625,3666520.0,0.6649593208719183
5807.5439453125,4670.77783203125,4681.64404296875,5400.87353515625,5408.89404296875,5479.71142578125,5084.0234375,6071.201171875,5036.53857421875,5174.08154296875,3683186.0,0.6679818632395179
5889.2568359375,4623.185546875,4592.75048828125,5437.166015625,5377.06494140625,5519.02783203125,5683.568359375,6139.234375,4986.8984375,5176.54296875,3699852.0,0.6710044056071176
6017.30078125,4656.93798828125,4693.99560546875,5367.85205078125,5498.16552734375,5437.9482421875,5758.1376953125,6047.537109375,1627.0015869140625,5210.84326171875,3716518.0,0.6740269479747172
5894.60498046875,4741.126953125,4693.61572265625,5492.43603515625,5170.46484375,5550.78564453125,5599.5361328125,5915.0966796875,4959.01318359375,1032.838134765625,3733184.0,0.6770494903423169
6074.7900390625,4580.0625,4729.85009765625,5427.85791015625,5338.7587890625,5502.02587890625,5637.40283203125,5897.36279296875,5003.4619140625,5216.40625,3749850.0,0.6800720327099165
5721.8291015625,4644.61474609375,4728.908203125,5057.7177734375,5378.34716796875,5376.158203125,5789.59912109375,5825.5693359375,4965.77294921875,5232.29736328125,3766516.0,0.6830945750775161
5969.166015625,4670.0712890625,4599.7294921875,5358.544921875,99.44550323486328,5441.404296875,5738.5244140625,5980.603515625,5047.48583984375,5215.12890625,3783182.0,0.6861171174451157
5965.623046875,4721.859375,4707.15185546875,5311.99267578125,5592.57958984375,5509.7900390625,1679.5262451171875,5961.9521484375,4934.57275390625,5188.21142578125,3799848.0,0.6891396598127153
6056.39208984375,4725.35888671875,4491.85400390625,5436.0390625,5374.453125,5488.01904296875,5627.27880859375,5913.51416015625,4965.7802734375,5201.5322265625,3816514.0,0.692162202180315
5787.01025390625,4811.47216796875,4703.79150390625,5431.7373046875,683.9569091796875,698.9188232421875,5598.89453125,5955.62158203125,4946.07470703125,4844.31787109375,3833180.0,0.6951847445479146
5712.35009765625,4668.435546875,4612.44482421875,5437.21240234375,5043.18359375,5309.25439453125,5663.29638671875,6141.41552734375,4983.2900390625,5213.78125,3849846.0,0.6982072869155143
5801.58349609375,4703.43115234375,4660.90771484375,5455.65771484375,3825.7880859375,5425.11669921875,5314.85791015625,6093.21484375,4986.375,5170.12744140625,3866512.0,0.7012298292831138
6120.0244140625,4680.4677734375,4675.18212890625,5502.6005859375,5486.6884765625,5565.3935546875,5637.19873046875,6004.33935546875,4964.96435546875,5163.3798828125,3883178.0,0.7042523716507135
5813.4560546875,4652.00634765625,4750.55908203125,5373.5634765625,5425.1240234375,5482.08056640625,5620.46533203125,6196.8740234375,5060.619140625,5210.2841796875,3899844.0,0.7072749140183131
5902.61669921875,4844.90576171875,4695.00830078125,997.3683471679688,5466.25927734375,5558.875,5653.20361328125,6063.896484375,4928.78076171875,5245.197265625,3916510.0,0.7102974563859128
6097.9970703125,4764.251953125,4730.34423828125,5484.4638671875,5389.16650390625,5347.3525390625,5770.57958984375,6012.32861328125,5049.10986328125,5161.4794921875,3933176.0,0.7133199987535124
5953.6650390625,4712.20654296875,4681.3251953125,5399.9658203125,5388.3876953125,963.3942260742188,5536.734375,5903.55859375,5052.06494140625,140.58119201660156,3949842.0,0.716342541121112
5813.802734375,4757.96533203125,4795.2998046875,5488.7255859375,5618.94384765625,4241.07861328125,5747.8681640625,5988.2724609375,5087.50927734375,5093.07275390625,3966508.0,0.7193650834887116
5882.611328125,4715.95703125,4606.6298828125,5385.33203125,3522.98095703125,5597.71630859375,5726.84375,6116.7607421875,4978.63037109375,5176.2177734375,3983174.0,0.7223876258563112
5858.228515625,4703.40625,4710.99658203125,5518.2109375,5462.97705078125,5542.66650390625,4133.279296875,6230.51220703125,4986.2578125,5243.97705078125,3999840.0,0.7254101682239109
6021.45556640625,4588.884765625,4635.375,5361.2021484375,5456.57861328125,5483.236328125,5678.62744140625,6077.07958984375,4980.77685546875,5198.14208984375,4016506.0,0.7284327105915105
5973.13232421875,4694.77001953125,4630.4111328125,5484.62451171875,5453.8974609375,5475.4208984375,5808.0947265625,5266.68310546875,5007.81982421875,5105.60888671875,4033172.0,0.7314552529591102
5706.95849609375,4734.75341796875,4799.95849609375,5526.32666015625,5516.44580078125,5557.09619140625,5685.427734375,6081.84814453125,4995.39208984375,4678.2412109375,4049838.0,0.7344777953267098
6033.87548828125,4669.5,4682.107421875,5523.4345703125,5172.0908203125,5541.08203125,5712.03564453125,5926.529296875,5097.69189453125,993.6561279296875,4066504.0,0.7375003376943094
6026.30615234375,4728.51904296875,4716.23095703125,5204.32958984375,5479.3994140625,5531.5166015625,5644.46728515625,6123.39599609375,4927.47119140625,40.444480895996094,4083170.0,0.740522880061909
6029.42236328125,4792.95751953125,4628.76708984375,5315.47119140625,5499.62744140625,5623.810546875,5546.75390625,5909.43017578125,5001.650390625,5129.2890625,4099836.0,0.7435454224295087
5583.9833984375,4779.12060546875,4738.51318359375,819.7327880859375,5424.3857421875,5601.4560546875,5775.61962890625,6085.97021484375,5102.7197265625,5049.20166015625,4116502.0,0.7465679647971083
6070.9794921875,4758.29443359375,4708.01416015625,5520.46142578125,5234.724609375,5475.39013671875,404.6812744140625,6071.93994140625,5119.7890625,-0.6215230226516724,4133168.0,0.7495905071647079
6070.623046875,4777.5322265625,489.30389404296875,5390.08837890625,5447.34228515625,5479.50439453125,5353.0771484375,6194.2451171875,5082.21630859375,5184.6318359375,4149834.0,0.7526130495323076
323.720458984375,4851.75390625,4633.5791015625,5424.42919921875,5528.1015625,5538.7978515625,5605.923828125,5925.47021484375,5086.65625,5178.63623046875,4166500.0,0.7556355918999071
6047.4541015625,4832.5439453125,3775.471435546875,5524.099609375,3505.076904296875,5725.541015625,5620.70361328125,6027.27294921875,5128.63623046875,5093.146484375,4183166.0,0.7586581342675068
5632.3056640625,599.5176391601562,4743.75341796875,5449.08056640625,2869.575927734375,5597.1328125,5781.970703125,6122.7470703125,5091.1748046875,5303.681640625,4199832.0,0.7616806766351064
5807.5712890625,4781.38134765625,4684.1826171875,5597.46728515625,5602.11962890625,5614.9228515625,5816.0341796875,6166.65234375,4997.35205078125,5345.8876953125,4216498.0,0.7647032190027061
6094.94970703125,4810.15625,4731.24169921875,5499.84375,3506.3349609375,5578.5654296875,5770.1884765625,6069.77783203125,5076.68603515625,5293.14404296875,4233164.0,0.7677257613703057
6113.52001953125,4780.9296875,4591.0029296875,5479.0126953125,5540.32421875,5573.27099609375,5785.27587890625,6164.0009765625,5051.994140625,5276.20654296875,4249830.0,0.7707483037379054
6085.52294921875,4806.671875,4644.3291015625,5506.35791015625,5623.814453125,5645.07373046875,5772.51123046875,6101.2080078125,4978.77978515625,5045.8798828125,4266496.0,0.773770846105505
6039.0263671875,4885.30029296875,4729.2333984375,5559.30224609375,5649.51806640625,5673.5458984375,5828.34619140625,264.0533752441406,5030.82275390625,4956.30712890625,4283162.0,0.7767933884731045
5548.13720703125,4875.98779296875,4583.9140625,5456.36572265625,250.0919647216797,5650.85546875,253.54222106933594,6053.84326171875,5125.00341796875,5137.3359375,4299828.0,0.7798159308407042
5849.4853515625,4742.88720703125,4569.216796875,5646.76806640625,5564.6845703125,5705.9775390625,5741.4501953125,4135.4306640625,5052.20361328125,5354.5009765625,4316494.0,0.7828384732083038
5766.72998046875,4769.31689453125,4748.30859375,5456.947265625,4557.74658203125,5631.86865234375,5793.09228515625,6119.81103515625,5070.6484375,5323.9951171875,4333160.0,0.7858610155759035
6049.0732421875,4897.31396484375,4763.14111328125,5523.078125,5469.369140625,5666.26953125,5789.10205078125,6151.90966796875,5067.89111328125,5330.0634765625,4349826.0,0.7888835579435031
6074.28076171875,4772.267578125,4752.30029296875,5583.716796875,5519.2822265625,5736.7177734375,5792.47998046875,6147.3232421875,3615.328369140625,4912.8701171875,4366492.0,0.7919061003111028
5920.611328125,4940.15625,4750.55908203125,5573.66015625,5530.81396484375,5625.59033203125,5716.64990234375,5811.45068359375,5060.40283203125,5157.9091796875,4383158.0,0.7949286426787023
5373.92431640625,4882.9306640625,4847.01171875,5601.54833984375,5619.421875,5755.9990234375,5672.31494140625,131.6668243408203,5154.50537109375,5378.60107421875,4399824.0,0.797951185046302
6082.69287109375,4780.7275390625,4728.10986328125,5577.4375,5325.634765625,5639.0810546875,5833.03564453125,57.333168029785156,5021.2529296875,5233.33056640625,4416490.0,0.8009737274139016
5875.33984375,4903.8896484375,4758.44384765625,5542.65869140625,5564.322265625,5649.3056640625,5807.2255859375,5997.20263671875,5048.66943359375,5226.84326171875,4433156.0,0.8039962697815012
5851.82666015625,4823.25146484375,4809.26220703125,5602.302734375,5621.4345703125,5666.8466796875,85.8371353149414,5624.576171875,5012.7021484375,5234.4619140625,4449822.0,0.8070188121491009
6070.82421875,1316.34521484375,4784.73291015625,5694.560546875,5586.646484375,5700.904296875,5659.03857421875,6264.9716796875,5046.94580078125,5335.36376953125,4466488.0,0.8100413545167005
6008.72705078125,4749.37939453125,4737.17333984375,5633.56396484375,5425.4951171875,5559.74365234375,5830.36767578125,6284.48828125,5062.50830078125,5389.4111328125,4483154.0,0.8130638968843001
6064.5517578125,4804.1015625,4681.89013671875,5637.03125,5581.92578125,5539.9775390625,5836.60546875,6211.97802734375,5099.75732421875,5359.84130859375,4499820.0,0.8160864392518997
6109.4189453125,4837.37255859375,4702.5556640625,5620.42529296875,5379.2060546875,5692.61865234375,5714.869140625,5996.2822265625,5078.48779296875,5339.0703125,4516486.0,0.8191089816194994
5931.9130859375,4815.96923828125,4725.74267578125,5634.78955078125,2926.540283203125,5678.91748046875,5548.7138671875,5870.52294921875,5088.23095703125,5334.77099609375,4533152.0,0.822131523987099
34.003456115722656,4860.12890625,4740.3310546875,5545.234375,5406.41552734375,5563.57763671875,5562.72607421875,6128.001953125,5100.57421875,1058.125732421875,4549818.0,0.8251540663546987
4003.8271484375,4857.14306640625,4687.91015625,5544.716796875,5476.49072265625,5692.02490234375,33.65662384033203,5992.94921875,5088.61279296875,5354.08544921875,4566484.0,0.8281766087222983
4569.83056640625,4884.7822265625,4806.083984375,381.82257080078125,5630.3046875,5621.71875,4265.7265625,6070.83544921875,4903.00146484375,5249.49072265625,4583150.0,0.831199151089898
3826.916259765625,4840.98974609375,4656.333984375,5652.52734375,5420.52783203125,895.4406127929688,5719.0634765625,6061.59765625,5098.8310546875,5370.0908203125,4599816.0,0.8342216934574975
4903.9794921875,4915.98974609375,4691.5888671875,5713.4306640625,5450.6513671875,5504.0048828125,5675.55859375,6223.08203125,5155.80078125,5295.43017578125,4616482.0,0.8372442358250971
4283.57861328125,4840.73486328125,4789.25830078125,5694.61181640625,5599.42626953125,5214.94091796875,5666.9541015625,6232.79052734375,5033.66064453125,5362.498046875,4633148.0,0.8402667781926968
5352.05517578125,4857.8525390625,4779.61669921875,5619.015625,5607.94384765625,5585.22705078125,5596.27880859375,6015.044921875,5070.21142578125,5306.82861328125,4649814.0,0.8432893205602964
5225.5908203125,4861.30517578125,4811.36474609375,5651.412109375,5580.68798828125,3797.7822265625,5748.60791015625,6146.02392578125,5147.8369140625,5337.5712890625,4666480.0,0.8463118629278961
5634.79638671875,4871.7314453125,4692.853515625,5822.822265625,5706.0087890625,5702.77587890625,5658.17919921875,6078.259765625,5078.5654296875,5331.37548828125,4683146.0,0.8493344052954956
5599.19775390625,4806.3525390625,4762.10791015625,5646.1845703125,5385.1689453125,5674.0498046875,5823.693359375,5958.291015625,5142.90185546875,5449.17333984375,4699812.0,0.8523569476630953
5607.2294921875,4858.46826171875,277.77191162109375,5749.81884765625,5575.18359375,5757.97021484375,5676.17724609375,1415.75732421875,5027.25927734375,4915.93310546875,4716478.0,0.8553794900306949
5709.35595703125,4860.96142578125,4786.31103515625,5667.31201171875,492.3756103515625,5840.7431640625,5748.78173828125,6114.12548828125,5062.64599609375,5266.4111328125,4733144.0,0.8584020323982946
5589.0595703125,4818.17724609375,4870.62451171875,5710.330078125,5587.08154296875,909.5856323242188,5216.8974609375,1922.05859375,5019.9443359375,5316.90625,4749810.0,0.8614245747658942
5877.564453125,4871.02978515625,4861.990234375,5730.33544921875,5549.162109375,878.7631225585938,5742.68408203125,3265.383056640625,4996.099609375,5275.2509765625,4766476.0,0.8644471171334938
4979.31689453125,4822.1630859375,4858.85595703125,5744.68798828125,5505.92431640625,5749.92236328125,5716.4248046875,5928.25830078125,5143.5595703125,5320.6650390625,4783142.0,0.8674696595010934
5742.2509765625,4886.3232421875,4862.51171875,5572.564453125,5556.77880859375,5850.1455078125,5836.80126953125,6265.34375,5091.3681640625,5342.38525390625,4799808.0,0.870492201868693
5570.97119140625,4587.4873046875,4881.4267578125,5798.81591796875,5594.2412109375,5782.646484375,5365.72216796875,6321.37451171875,5071.4677734375,5356.119140625,4816474.0,0.8735147442362927
5537.72705078125,4673.419921875,4768.5732421875,5689.28271484375,5680.83203125,5579.05859375,5756.2294921875,6309.8623046875,5100.5185546875,5430.70849609375,4833140.0,0.8765372866038923
5883.8125,4652.30419921875,4881.0927734375,5373.44482421875,5592.35498046875,5875.97412109375,5752.60009765625,213.07717895507812,5188.1630859375,374.9088439941406,4849806.0,0.879559828971492
5861.98046875,4868.79345703125,4761.4990234375,5742.26806640625,5486.42626953125,5799.5322265625,5789.314453125,6214.2890625,5101.97021484375,5465.40625,4866472.0,0.8825823713390916
5762.146484375,4787.9951171875,4802.69482421875,5785.8935546875,-6.137075901031494,210.03770446777344,5604.591796875,6292.90771484375,5087.8076171875,5428.94580078125,4883138.0,0.8856049137066913
6042.96875,4886.65185546875,4707.986328125,5824.7412109375,5721.03173828125,5719.5654296875,5792.2978515625,6074.28076171875,5068.3583984375,5399.24951171875,4899804.0,0.8886274560742908
5984.16357421875,4872.86865234375,4674.2919921875,5395.05615234375,5713.2529296875,5861.0791015625,5775.154296875,6327.68408203125,5117.25146484375,5396.02294921875,4916470.0,0.8916499984418905
5983.123046875,4743.4306640625,4841.68896484375,5706.55078125,5607.96044921875,5809.923828125,5573.365234375,6295.1181640625,5176.59033203125,5386.04638671875,4933136.0,0.8946725408094901
6023.96044921875,4804.86279296875,4787.98779296875,5831.9228515625,5573.5830078125,5360.01416015625,5764.513671875,6300.31640625,5094.88232421875,5402.5244140625,4949802.0,0.8976950831770897
